hotel,checkin,bid,fam,c3,sg,in_other,p2,p1,only1,vs
intercontinental-westlake,2026-11-18,7118168_411987300_2_33_0,"('7118168', '411987300', '33', '0', '')",N>=2,False,True,7843106.0,7843106.0,False,run2
intercontinental-westlake,2026-11-18,7118168_242444141_2_33_0,"('7118168', '242444141', '33', '0', '')",N>=2,False,True,8256011.0,8256011.0,False,run2
intercontinental-westlake,2026-11-18,7118168_242444141_2_17_0,"('7118168', '242444141', '17', '0', '')",N>=2,False,True,10025156.0,10025156.0,False,run2
intercontinental-westlake,2026-11-18,7118170_411987300_2_34_0,"('7118170', '411987300', '34', '0', '')",N>=2,False,True,8137964.0,8137964.0,False,run2
intercontinental-westlake,2026-11-18,7118170_242444141_2_34_0,"('7118170', '242444141', '34', '0', '')",N>=2,False,True,8550868.0,8550868.0,False,run2
intercontinental-westlake,2026-11-18,7118170_411987300_2_33_0,"('7118170', '411987300', '33', '0', '')",N>=2,False,True,8727679.0,8727679.0,False,run2
intercontinental-westlake,2026-11-18,7118170_242444141_2_33_0,"('7118170', '242444141', '33', '0', '')",N>=2,False,True,9140583.0,9140583.0,False,run2
intercontinental-westlake,2026-11-18,7118171_411987300_2_34_0,"('7118171', '411987300', '34', '0', '')",N>=2,False,True,8137964.0,8137964.0,False,run2
intercontinental-westlake,2026-11-18,7118171_242444141_2_34_0,"('7118171', '242444141', '34', '0', '')",N>=2,False,True,8550868.0,8550868.0,False,run2
intercontinental-westlake,2026-11-18,7118171_411987300_2_33_0,"('7118171', '411987300', '33', '0', '')",N>=2,False,True,8727679.0,8727679.0,False,run2
intercontinental-westlake,2026-11-18,7118171_242444141_2_33_0,"('7118171', '242444141', '33', '0', '')",N>=2,False,True,9140583.0,9140583.0,False,run2
intercontinental-westlake,2026-11-18,7118173_411987300_2_34_0,"('7118173', '411987300', '34', '0', '')",N>=2,False,True,8137964.0,8137964.0,False,run2
intercontinental-westlake,2026-11-18,7118173_242444141_2_34_0,"('7118173', '242444141', '34', '0', '')",N>=2,False,True,8550868.0,8550868.0,False,run2
intercontinental-westlake,2026-11-18,7118173_411987300_2_33_0,"('7118173', '411987300', '33', '0', '')",N>=2,False,True,8727679.0,8727679.0,False,run2
intercontinental-westlake,2026-11-18,7118173_242444141_2_33_0,"('7118173', '242444141', '33', '0', '')",N>=2,False,True,9140583.0,9140583.0,False,run2
intercontinental-westlake,2026-11-18,7118172_411987300_2_34_0,"('7118172', '411987300', '34', '0', '')",N>=2,False,True,8727679.0,8727679.0,False,run2
intercontinental-westlake,2026-11-18,7118172_242444141_2_34_0,"('7118172', '242444141', '34', '0', '')",N>=2,False,True,9140583.0,9140583.0,False,run2
intercontinental-westlake,2026-11-18,7118172_411987300_2_33_0,"('7118172', '411987300', '33', '0', '')",N>=2,False,True,9317394.0,9317394.0,False,run2
intercontinental-westlake,2026-11-18,7118172_242444141_2_33_0,"('7118172', '242444141', '33', '0', '')",N>=2,False,True,9730298.0,9730298.0,False,run2
intercontinental-westlake,2026-11-18,7118174_411987300_2_34_0,"('7118174', '411987300', '34', '0', '')",N>=2,False,True,8727679.0,8727679.0,False,run2
intercontinental-westlake,2026-11-18,7118174_242444141_2_34_0,"('7118174', '242444141', '34', '0', '')",N>=2,False,True,9140583.0,9140583.0,False,run2
intercontinental-westlake,2026-11-18,7118174_411987300_2_33_0,"('7118174', '411987300', '33', '0', '')",N>=2,False,True,9317394.0,9317394.0,False,run2
intercontinental-westlake,2026-11-18,7118174_242444141_2_33_0,"('7118174', '242444141', '33', '0', '')",N>=2,False,True,9730298.0,9730298.0,False,run2
intercontinental-westlake,2026-11-18,7118175_411987300_2_34_0,"('7118175', '411987300', '34', '0', '')",N>=2,False,True,9317394.0,9317394.0,False,run2
intercontinental-westlake,2026-11-18,7118175_242444141_2_34_0,"('7118175', '242444141', '34', '0', '')",N>=2,False,True,9730298.0,9730298.0,False,run2
intercontinental-westlake,2026-11-18,7118175_411987300_2_33_0,"('7118175', '411987300', '33', '0', '')",N>=2,False,True,9907109.0,9907109.0,False,run2
intercontinental-westlake,2026-11-18,7118175_242444141_2_33_0,"('7118175', '242444141', '33', '0', '')",N>=2,False,True,10320013.0,10320013.0,False,run2
mercure-vung-tau-vietnam,2026-10-01,26670529_269095466_2_41_0_1123187,"('26670529', '269095466', '41', '0', '1123187')",N>=2,False,False,2033773.0,,False,run2
mercure-vung-tau-vietnam,2026-10-01,26670529_424685104_2_41_0_1235885,"('26670529', '424685104', '41', '0', '1235885')",N>=2,False,False,2118708.0,,False,run2
mercure-vung-tau-vietnam,2026-10-01,26670529_119446954_2_41_0,"('26670529', '119446954', '41', '0', '')",N>=2,False,False,2118708.0,,False,run2
mercure-vung-tau-vietnam,2026-10-01,26670523_269095466_2_41_0_1123187,"('26670523', '269095466', '41', '0', '1123187')",N>=2,False,False,3553773.0,,False,run2
mercure-vung-tau-vietnam,2026-10-01,26670523_424685104_2_41_0_1235885,"('26670523', '424685104', '41', '0', '1235885')",N>=2,False,False,3718708.0,,False,run2
mercure-vung-tau-vietnam,2026-10-01,26670523_119446954_2_41_0,"('26670523', '119446954', '41', '0', '')",N>=2,False,False,3718708.0,,False,run2
mercure-vung-tau-vietnam,2026-10-01,26670536_269095466_2_41_0_1123187,"('26670536', '269095466', '41', '0', '1123187')",N>=2,False,False,2318773.0,,False,run2
mercure-vung-tau-vietnam,2026-10-01,26670536_424685104_2_41_0_1235885,"('26670536', '424685104', '41', '0', '1235885')",N>=2,False,False,2418708.0,,False,run2
mercure-vung-tau-vietnam,2026-10-01,26670536_119446954_2_41_0,"('26670536', '119446954', '41', '0', '')",N>=2,False,False,2418708.0,,False,run2
mercure-vung-tau-vietnam,2026-10-01,26670524_269095466_2_41_0_1123187,"('26670524', '269095466', '41', '0', '1123187')",N>=2,False,False,2318773.0,,False,run2
mercure-vung-tau-vietnam,2026-10-01,26670524_424685104_2_41_0_1235885,"('26670524', '424685104', '41', '0', '1235885')",N>=2,False,False,2418708.0,,False,run2
mercure-vung-tau-vietnam,2026-10-01,26670524_119446954_2_41_0,"('26670524', '119446954', '41', '0', '')",N>=2,False,False,2418708.0,,False,run2
mercure-vung-tau-vietnam,2026-10-01,26670533_269095466_2_41_0_1123187,"('26670533', '269095466', '41', '0', '1123187')",N>=2,False,False,3933773.0,,False,run2
mercure-vung-tau-vietnam,2026-10-01,26670533_424685104_2_41_0_1235885,"('26670533', '424685104', '41', '0', '1235885')",N>=2,False,False,4118708.0,,False,run2
mercure-vung-tau-vietnam,2026-10-01,26670533_119446954_2_41_0,"('26670533', '119446954', '41', '0', '')",N>=2,False,False,4118708.0,,False,run2
mercure-vung-tau-vietnam,2026-10-01,26670537_269095466_2_41_0_1123187,"('26670537', '269095466', '41', '0', '1123187')",N>=2,False,False,3933773.0,,False,run2
mercure-vung-tau-vietnam,2026-10-01,26670537_424685104_2_41_0_1235885,"('26670537', '424685104', '41', '0', '1235885')",N>=2,False,False,4118708.0,,False,run2
mercure-vung-tau-vietnam,2026-10-01,26670537_119446954_2_41_0,"('26670537', '119446954', '41', '0', '')",N>=2,False,False,4118708.0,,False,run2
mercure-vung-tau-vietnam,2026-10-01,26670539_269095466_2_41_0_1123187,"('26670539', '269095466', '41', '0', '1123187')",N>=2,False,False,2936273.0,,False,run2
mercure-vung-tau-vietnam,2026-10-01,26670539_424685104_2_41_0_1235885,"('26670539', '424685104', '41', '0', '1235885')",N>=2,False,False,3068708.0,,False,run2
mercure-vung-tau-vietnam,2026-10-01,26670539_119446954_2_41_0,"('26670539', '119446954', '41', '0', '')",N>=2,False,False,3068708.0,,False,run2
mercure-vung-tau-vietnam,2026-10-01,26670535_269095466_2_41_0_1123187,"('26670535', '269095466', '41', '0', '1123187')",N>=2,False,False,3553773.0,,False,run2
mercure-vung-tau-vietnam,2026-10-01,26670535_424685104_2_41_0_1235885,"('26670535', '424685104', '41', '0', '1235885')",N>=2,False,False,3718708.0,,False,run2
mercure-vung-tau-vietnam,2026-10-01,26670535_119446954_2_41_0,"('26670535', '119446954', '41', '0', '')",N>=2,False,False,3718708.0,,False,run2
mercure-vung-tau-vietnam,2026-10-01,26670534_269095466_2_41_0_1123187,"('26670534', '269095466', '41', '0', '1123187')",N>=2,False,False,4266273.0,,False,run2
mercure-vung-tau-vietnam,2026-10-01,26670534_424685104_2_41_0_1235885,"('26670534', '424685104', '41', '0', '1235885')",N>=2,False,False,4468708.0,,False,run2
mercure-vung-tau-vietnam,2026-10-01,26670534_119446954_2_41_0,"('26670534', '119446954', '41', '0', '')",N>=2,False,False,4468708.0,,False,run2
mercure-vung-tau-vietnam,2026-10-01,26670529_269095466_1_41_0_1123187,"('26670529', '269095466', '41', '0', '1123187')",1,True,False,,1823773.0,True,run2
mercure-vung-tau-vietnam,2026-10-01,26670529_424685104_1_41_0_1235885,"('26670529', '424685104', '41', '0', '1235885')",1,True,False,,1908708.0,True,run2
mercure-vung-tau-vietnam,2026-10-01,26670529_119446954_1_41_0,"('26670529', '119446954', '41', '0', '')",1,True,False,,1908708.0,True,run2
mercure-vung-tau-vietnam,2026-10-01,26670524_269095466_1_41_0_1123187,"('26670524', '269095466', '41', '0', '1123187')",1,True,False,,2108773.0,True,run2
mercure-vung-tau-vietnam,2026-10-01,26670524_424685104_1_41_0_1235885,"('26670524', '424685104', '41', '0', '1235885')",1,True,False,,2208708.0,True,run2
mercure-vung-tau-vietnam,2026-10-01,26670524_119446954_1_41_0,"('26670524', '119446954', '41', '0', '')",1,True,False,,2208708.0,True,run2
mercure-vung-tau-vietnam,2026-10-01,26670536_269095466_1_41_0_1123187,"('26670536', '269095466', '41', '0', '1123187')",1,True,False,,2108773.0,True,run2
mercure-vung-tau-vietnam,2026-10-01,26670536_424685104_1_41_0_1235885,"('26670536', '424685104', '41', '0', '1235885')",1,True,False,,2208708.0,True,run2
mercure-vung-tau-vietnam,2026-10-01,26670536_119446954_1_41_0,"('26670536', '119446954', '41', '0', '')",1,True,False,,2208708.0,True,run2
mercure-vung-tau-vietnam,2026-10-01,26670539_269095466_1_41_0_1123187,"('26670539', '269095466', '41', '0', '1123187')",1,True,False,,2726273.0,True,run2
mercure-vung-tau-vietnam,2026-10-01,26670539_424685104_1_41_0_1235885,"('26670539', '424685104', '41', '0', '1235885')",1,True,False,,2858708.0,True,run2
mercure-vung-tau-vietnam,2026-10-01,26670539_119446954_1_41_0,"('26670539', '119446954', '41', '0', '')",1,True,False,,2858708.0,True,run2
mercure-vung-tau-vietnam,2026-10-01,26670523_269095466_1_41_0_1123187,"('26670523', '269095466', '41', '0', '1123187')",1,True,False,,3343773.0,True,run2
mercure-vung-tau-vietnam,2026-10-01,26670523_424685104_1_41_0_1235885,"('26670523', '424685104', '41', '0', '1235885')",1,True,False,,3508708.0,True,run2
mercure-vung-tau-vietnam,2026-10-01,26670523_119446954_1_41_0,"('26670523', '119446954', '41', '0', '')",1,True,False,,3508708.0,True,run2
mercure-vung-tau-vietnam,2026-10-01,26670535_269095466_1_41_0_1123187,"('26670535', '269095466', '41', '0', '1123187')",1,True,False,,3343773.0,True,run2
mercure-vung-tau-vietnam,2026-10-01,26670535_424685104_1_41_0_1235885,"('26670535', '424685104', '41', '0', '1235885')",1,True,False,,3508708.0,True,run2
mercure-vung-tau-vietnam,2026-10-01,26670535_119446954_1_41_0,"('26670535', '119446954', '41', '0', '')",1,True,False,,3508708.0,True,run2
mercure-vung-tau-vietnam,2026-10-01,26670533_269095466_1_41_0_1123187,"('26670533', '269095466', '41', '0', '1123187')",1,True,False,,3723773.0,True,run2
mercure-vung-tau-vietnam,2026-10-01,26670533_424685104_1_41_0_1235885,"('26670533', '424685104', '41', '0', '1235885')",1,True,False,,3908708.0,True,run2
mercure-vung-tau-vietnam,2026-10-01,26670533_119446954_1_41_0,"('26670533', '119446954', '41', '0', '')",1,True,False,,3908708.0,True,run2
mercure-vung-tau-vietnam,2026-10-01,26670537_269095466_1_41_0_1123187,"('26670537', '269095466', '41', '0', '1123187')",1,True,False,,3723773.0,True,run2
mercure-vung-tau-vietnam,2026-10-01,26670537_424685104_1_41_0_1235885,"('26670537', '424685104', '41', '0', '1235885')",1,True,False,,3908708.0,True,run2
mercure-vung-tau-vietnam,2026-10-01,26670537_119446954_1_41_0,"('26670537', '119446954', '41', '0', '')",1,True,False,,3908708.0,True,run2
mercure-vung-tau-vietnam,2026-10-01,26670534_269095466_1_41_0_1123187,"('26670534', '269095466', '41', '0', '1123187')",1,True,False,,4056273.0,True,run2
mercure-vung-tau-vietnam,2026-10-01,26670534_424685104_1_41_0_1235885,"('26670534', '424685104', '41', '0', '1235885')",1,True,False,,4258708.0,True,run2
mercure-vung-tau-vietnam,2026-10-01,26670534_119446954_1_41_0,"('26670534', '119446954', '41', '0', '')",1,True,False,,4258708.0,True,run2
mercure-vung-tau-vietnam,2026-10-11,26670529_119446954_2_41_0,"('26670529', '119446954', '41', '0', '')",N>=2,False,False,2189784.0,,False,run2
mercure-vung-tau-vietnam,2026-10-11,26670529_269095466_2_41_0_1123187,"('26670529', '269095466', '41', '0', '1123187')",N>=2,False,False,2397994.0,,False,run2
mercure-vung-tau-vietnam,2026-10-11,26670529_424685104_2_41_0_1235885,"('26670529', '424685104', '41', '0', '1235885')",N>=2,False,False,2502099.0,,False,run2
mercure-vung-tau-vietnam,2026-10-11,26670523_119446954_2_41_0,"('26670523', '119446954', '41', '0', '')",N>=2,False,False,3549784.0,,False,run2
mercure-vung-tau-vietnam,2026-10-11,26670523_269095466_2_41_0_1123187,"('26670523', '269095466', '41', '0', '1123187')",N>=2,False,False,3917994.0,,False,run2
mercure-vung-tau-vietnam,2026-10-11,26670523_424685104_2_41_0_1235885,"('26670523', '424685104', '41', '0', '1235885')",N>=2,False,False,4102099.0,,False,run2
mercure-vung-tau-vietnam,2026-10-11,26670524_119446954_2_41_0,"('26670524', '119446954', '41', '0', '')",N>=2,False,False,2444784.0,,False,run2
mercure-vung-tau-vietnam,2026-10-11,26670524_269095466_2_41_0_1123187,"('26670524', '269095466', '41', '0', '1123187')",N>=2,False,False,2682994.0,,False,run2
mercure-vung-tau-vietnam,2026-10-11,26670524_424685104_2_41_0_1235885,"('26670524', '424685104', '41', '0', '1235885')",N>=2,False,False,2802099.0,,False,run2
mercure-vung-tau-vietnam,2026-10-11,26670536_119446954_2_41_0,"('26670536', '119446954', '41', '0', '')",N>=2,False,False,2444784.0,,False,run2
mercure-vung-tau-vietnam,2026-10-11,26670536_269095466_2_41_0_1123187,"('26670536', '269095466', '41', '0', '1123187')",N>=2,False,False,2682994.0,,False,run2
mercure-vung-tau-vietnam,2026-10-11,26670536_424685104_2_41_0_1235885,"('26670536', '424685104', '41', '0', '1235885')",N>=2,False,False,2802099.0,,False,run2
mercure-vung-tau-vietnam,2026-10-11,26670537_119446954_2_41_0,"('26670537', '119446954', '41', '0', '')",N>=2,False,False,3889784.0,,False,run2
mercure-vung-tau-vietnam,2026-10-11,26670537_269095466_2_41_0_1123187,"('26670537', '269095466', '41', '0', '1123187')",N>=2,False,False,4297994.0,,False,run2
mercure-vung-tau-vietnam,2026-10-11,26670537_424685104_2_41_0_1235885,"('26670537', '424685104', '41', '0', '1235885')",N>=2,False,False,4502099.0,,False,run2
mercure-vung-tau-vietnam,2026-10-11,26670539_119446954_2_41_0,"('26670539', '119446954', '41', '0', '')",N>=2,False,False,2997284.0,,False,run2
mercure-vung-tau-vietnam,2026-10-11,26670539_269095466_2_41_0_1123187,"('26670539', '269095466', '41', '0', '1123187')",N>=2,False,False,3300494.0,,False,run2
mercure-vung-tau-vietnam,2026-10-11,26670539_424685104_2_41_0_1235885,"('26670539', '424685104', '41', '0', '1235885')",N>=2,False,False,3452099.0,,False,run2
mercure-vung-tau-vietnam,2026-10-11,26670535_119446954_2_41_0,"('26670535', '119446954', '41', '0', '')",N>=2,False,False,3549784.0,,False,run2
mercure-vung-tau-vietnam,2026-10-11,26670535_269095466_2_41_0_1123187,"('26670535', '269095466', '41', '0', '1123187')",N>=2,False,False,3917994.0,,False,run2
mercure-vung-tau-vietnam,2026-10-11,26670535_424685104_2_41_0_1235885,"('26670535', '424685104', '41', '0', '1235885')",N>=2,False,False,4102099.0,,False,run2
mercure-vung-tau-vietnam,2026-10-11,26670533_119446954_2_41_0,"('26670533', '119446954', '41', '0', '')",N>=2,False,False,3889784.0,,False,run2
mercure-vung-tau-vietnam,2026-10-11,26670533_269095466_2_41_0_1123187,"('26670533', '269095466', '41', '0', '1123187')",N>=2,False,False,4297994.0,,False,run2
mercure-vung-tau-vietnam,2026-10-11,26670533_424685104_2_41_0_1235885,"('26670533', '424685104', '41', '0', '1235885')",N>=2,False,False,4502099.0,,False,run2
mercure-vung-tau-vietnam,2026-10-11,26670534_119446954_2_41_0,"('26670534', '119446954', '41', '0', '')",N>=2,False,False,4187284.0,,False,run2
mercure-vung-tau-vietnam,2026-10-11,26670534_269095466_2_41_0_1123187,"('26670534', '269095466', '41', '0', '1123187')",N>=2,False,False,4630494.0,,False,run2
mercure-vung-tau-vietnam,2026-10-11,26670534_424685104_2_41_0_1235885,"('26670534', '424685104', '41', '0', '1235885')",N>=2,False,False,4852099.0,,False,run2
mercure-vung-tau-vietnam,2026-10-11,26670529_119446954_1_41_0,"('26670529', '119446954', '41', '0', '')",1,True,False,,1979784.0,True,run2
mercure-vung-tau-vietnam,2026-10-11,26670529_269095466_1_41_0_1123187,"('26670529', '269095466', '41', '0', '1123187')",1,True,False,,2187994.0,True,run2
mercure-vung-tau-vietnam,2026-10-11,26670529_424685104_1_41_0_1235885,"('26670529', '424685104', '41', '0', '1235885')",1,True,False,,2292099.0,True,run2
mercure-vung-tau-vietnam,2026-10-11,26670524_119446954_1_41_0,"('26670524', '119446954', '41', '0', '')",1,True,False,,2234784.0,True,run2
mercure-vung-tau-vietnam,2026-10-11,26670524_269095466_1_41_0_1123187,"('26670524', '269095466', '41', '0', '1123187')",1,True,False,,2472994.0,True,run2
mercure-vung-tau-vietnam,2026-10-11,26670524_424685104_1_41_0_1235885,"('26670524', '424685104', '41', '0', '1235885')",1,True,False,,2592099.0,True,run2
mercure-vung-tau-vietnam,2026-10-11,26670536_119446954_1_41_0,"('26670536', '119446954', '41', '0', '')",1,True,False,,2234784.0,True,run2
mercure-vung-tau-vietnam,2026-10-11,26670536_269095466_1_41_0_1123187,"('26670536', '269095466', '41', '0', '1123187')",1,True,False,,2472994.0,True,run2
mercure-vung-tau-vietnam,2026-10-11,26670536_424685104_1_41_0_1235885,"('26670536', '424685104', '41', '0', '1235885')",1,True,False,,2592099.0,True,run2
mercure-vung-tau-vietnam,2026-10-11,26670539_119446954_1_41_0,"('26670539', '119446954', '41', '0', '')",1,True,False,,2787284.0,True,run2
mercure-vung-tau-vietnam,2026-10-11,26670539_269095466_1_41_0_1123187,"('26670539', '269095466', '41', '0', '1123187')",1,True,False,,3090494.0,True,run2
